crop_id,parent_image_id,source_image_id,split_group_id,split,crop_origin_y,crop_origin_x,crop_height,crop_width,fibrous_tau_pixels,clump_pixels,uncertain_ignore_pixels,skeleton_pixels,skeleton_annotation_available
img_dca55343b014ab0419c4__crop_0025,img_dca55343b014ab0419c4,img_dca55343b014ab0419c4,PN148_PID_3R_DIV07,test,384,128,128,128,3335,0,222,925,true
img_dca55343b014ab0419c4__crop_0026,img_dca55343b014ab0419c4,img_dca55343b014ab0419c4,PN148_PID_3R_DIV07,test,384,256,128,128,630,0,0,183,true
img_dca55343b014ab0419c4__crop_0027,img_dca55343b014ab0419c4,img_dca55343b014ab0419c4,PN148_PID_3R_DIV07,test,384,384,128,128,2093,0,382,674,true
img_dca55343b014ab0419c4__crop_0028,img_dca55343b014ab0419c4,img_dca55343b014ab0419c4,PN148_PID_3R_DIV07,test,384,512,128,128,3311,0,11,716,true
img_dca55343b014ab0419c4__crop_0029,img_dca55343b014ab0419c4,img_dca55343b014ab0419c4,PN148_PID_3R_DIV07,test,384,640,128,128,1329,0,0,93,true
img_dca55343b014ab0419c4__crop_0030,img_dca55343b014ab0419c4,img_dca55343b014ab0419c4,PN148_PID_3R_DIV07,test,384,768,128,128,4822,0,314,996,true
img_dca55343b014ab0419c4__crop_0031,img_dca55343b014ab0419c4,img_dca55343b014ab0419c4,PN148_PID_3R_DIV07,test,384,896,128,128,0,0,0,0,true
img_dca55343b014ab0419c4__crop_0032,img_dca55343b014ab0419c4,img_dca55343b014ab0419c4,PN148_PID_3R_DIV07,test,512,0,128,128,2814,0,878,812,true
img_dca55343b014ab0419c4__crop_0033,img_dca55343b014ab0419c4,img_dca55343b014ab0419c4,PN148_PID_3R_DIV07,test,512,128,128,128,2210,0,282,707,true
img_dca55343b014ab0419c4__crop_0034,img_dca55343b014ab0419c4,img_dca55343b014ab0419c4,PN148_PID_3R_DIV07,test,512,256,128,128,2841,0,45,749,true
img_dca55343b014ab0419c4__crop_0035,img_dca55343b014ab0419c4,img_dca55343b014ab0419c4,PN148_PID_3R_DIV07,test,512,384,128,128,2485,0,0,616,true
img_dca55343b014ab0419c4__crop_0036,img_dca55343b014ab0419c4,img_dca55343b014ab0419c4,PN148_PID_3R_DIV07,test,512,512,128,128,731,0,0,245,true
img_dca55343b014ab0419c4__crop_0037,img_dca55343b014ab0419c4,img_dca55343b014ab0419c4,PN148_PID_3R_DIV07,test,512,640,128,128,1225,0,0,373,true
img_dca55343b014ab0419c4__crop_0038,img_dca55343b014ab0419c4,img_dca55343b014ab0419c4,PN148_PID_3R_DIV07,test,512,768,128,128,2747,0,309,520,true
img_dca55343b014ab0419c4__crop_0039,img_dca55343b014ab0419c4,img_dca55343b014ab0419c4,PN148_PID_3R_DIV07,test,512,896,128,128,0,0,0,0,true
img_dca55343b014ab0419c4__crop_0040,img_dca55343b014ab0419c4,img_dca55343b014ab0419c4,PN148_PID_3R_DIV07,test,640,0,128,128,1424,0,824,413,true
img_dca55343b014ab0419c4__crop_0041,img_dca55343b014ab0419c4,img_dca55343b014ab0419c4,PN148_PID_3R_DIV07,test,640,128,128,128,4140,0,174,949,true
img_dca55343b014ab0419c4__crop_0042,img_dca55343b014ab0419c4,img_dca55343b014ab0419c4,PN148_PID_3R_DIV07,test,640,256,128,128,2815,0,1238,714,true
img_dca55343b014ab0419c4__crop_0043,img_dca55343b014ab0419c4,img_dca55343b014ab0419c4,PN148_PID_3R_DIV07,test,640,384,128,128,2821,0,42,749,true
img_dca55343b014ab0419c4__crop_0044,img_dca55343b014ab0419c4,img_dca55343b014ab0419c4,PN148_PID_3R_DIV07,test,640,512,128,128,1827,0,0,552,true
img_dca55343b014ab0419c4__crop_0045,img_dca55343b014ab0419c4,img_dca55343b014ab0419c4,PN148_PID_3R_DIV07,test,640,640,128,128,2739,0,0,831,true
img_dca55343b014ab0419c4__crop_0046,img_dca55343b014ab0419c4,img_dca55343b014ab0419c4,PN148_PID_3R_DIV07,test,640,768,128,128,3875,0,752,983,true
img_dca55343b014ab0419c4__crop_0047,img_dca55343b014ab0419c4,img_dca55343b014ab0419c4,PN148_PID_3R_DIV07,test,640,896,128,128,20,0,0,1,true
img_dca55343b014ab0419c4__crop_0048,img_dca55343b014ab0419c4,img_dca55343b014ab0419c4,PN148_PID_3R_DIV07,test,768,0,128,128,3160,0,1213,671,true
img_dca55343b014ab0419c4__crop_0049,img_dca55343b014ab0419c4,img_dca55343b014ab0419c4,PN148_PID_3R_DIV07,test,768,128,128,128,3264,0,116,914,true
img_dca55343b014ab0419c4__crop_0050,img_dca55343b014ab0419c4,img_dca55343b014ab0419c4,PN148_PID_3R_DIV07,test,768,256,128,128,1123,0,0,338,true
img_dca55343b014ab0419c4__crop_0051,img_dca55343b014ab0419c4,img_dca55343b014ab0419c4,PN148_PID_3R_DIV07,test,768,384,128,128,2924,0,102,698,true
img_dca55343b014ab0419c4__crop_0052,img_dca55343b014ab0419c4,img_dca55343b014ab0419c4,PN148_PID_3R_DIV07,test,768,512,128,128,3344,0,585,746,true
img_dca55343b014ab0419c4__crop_0053,img_dca55343b014ab0419c4,img_dca55343b014ab0419c4,PN148_PID_3R_DIV07,test,768,640,128,128,1909,0,485,403,true
img_dca55343b014ab0419c4__crop_0054,img_dca55343b014ab0419c4,img_dca55343b014ab0419c4,PN148_PID_3R_DIV07,test,768,768,128,128,1296,0,963,385,true
img_dca55343b014ab0419c4__crop_0055,img_dca55343b014ab0419c4,img_dca55343b014ab0419c4,PN148_PID_3R_DIV07,test,768,896,128,128,1059,0,0,299,true
img_dca55343b014ab0419c4__crop_0056,img_dca55343b014ab0419c4,img_dca55343b014ab0419c4,PN148_PID_3R_DIV07,test,896,0,128,128,4395,0,410,1071,true
img_dca55343b014ab0419c4__crop_0057,img_dca55343b014ab0419c4,img_dca55343b014ab0419c4,PN148_PID_3R_DIV07,test,896,128,128,128,4441,0,483,906,true
img_dca55343b014ab0419c4__crop_0058,img_dca55343b014ab0419c4,img_dca55343b014ab0419c4,PN148_PID_3R_DIV07,test,896,256,128,128,2315,0,0,572,true
img_dca55343b014ab0419c4__crop_0059,img_dca55343b014ab0419c4,img_dca55343b014ab0419c4,PN148_PID_3R_DIV07,test,896,384,128,128,1352,0,0,218,true
img_dca55343b014ab0419c4__crop_0060,img_dca55343b014ab0419c4,img_dca55343b014ab0419c4,PN148_PID_3R_DIV07,test,896,512,128,128,1187,0,0,268,true
img_dca55343b014ab0419c4__crop_0061,img_dca55343b014ab0419c4,img_dca55343b014ab0419c4,PN148_PID_3R_DIV07,test,896,640,128,128,11,0,0,7,true
img_dca55343b014ab0419c4__crop_0062,img_dca55343b014ab0419c4,img_dca55343b014ab0419c4,PN148_PID_3R_DIV07,test,896,768,128,128,0,0,0,0,true
img_dca55343b014ab0419c4__crop_0063,img_dca55343b014ab0419c4,img_dca55343b014ab0419c4,PN148_PID_3R_DIV07,test,896,896,128,128,2285,0,0,683,true
img_839563e0a840ae895b70__crop_0000,img_839563e0a840ae895b70,img_839563e0a840ae895b70,PN148_AD_4R_DIV03,train,0,0,128,128,394,0,1317,123,true
img_839563e0a840ae895b70__crop_0001,img_839563e0a840ae895b70,img_839563e0a840ae895b70,PN148_AD_4R_DIV03,train,0,128,128,128,1183,0,1727,340,true
img_839563e0a840ae895b70__crop_0002,img_839563e0a840ae895b70,img_839563e0a840ae895b70,PN148_AD_4R_DIV03,train,0,256,128,128,303,287,3187,83,true
img_839563e0a840ae895b70__crop_0003,img_839563e0a840ae895b70,img_839563e0a840ae895b70,PN148_AD_4R_DIV03,train,0,384,128,128,177,257,3779,52,true
img_839563e0a840ae895b70__crop_0004,img_839563e0a840ae895b70,img_839563e0a840ae895b70,PN148_AD_4R_DIV03,train,0,512,128,128,223,93,2275,62,true
img_839563e0a840ae895b70__crop_0005,img_839563e0a840ae895b70,img_839563e0a840ae895b70,PN148_AD_4R_DIV03,train,0,640,128,128,0,0,1509,0,true
img_839563e0a840ae895b70__crop_0006,img_839563e0a840ae895b70,img_839563e0a840ae895b70,PN148_AD_4R_DIV03,train,0,768,128,128,257,0,919,70,true
img_839563e0a840ae895b70__crop_0007,img_839563e0a840ae895b70,img_839563e0a840ae895b70,PN148_AD_4R_DIV03,train,0,896,128,128,0,0,256,0,true
img_839563e0a840ae895b70__crop_0008,img_839563e0a840ae895b70,img_839563e0a840ae895b70,PN148_AD_4R_DIV03,train,128,0,128,128,558,0,3422,161,true
img_839563e0a840ae895b70__crop_0009,img_839563e0a840ae895b70,img_839563e0a840ae895b70,PN148_AD_4R_DIV03,train,128,128,128,128,413,2892,3212,118,true
img_839563e0a840ae895b70__crop_0010,img_839563e0a840ae895b70,img_839563e0a840ae895b70,PN148_AD_4R_DIV03,train,128,256,128,128,0,10475,424,0,true
img_839563e0a840ae895b70__crop_0011,img_839563e0a840ae895b70,img_839563e0a840ae895b70,PN148_AD_4R_DIV03,train,128,384,128,128,0,8443,1480,0,true
img_839563e0a840ae895b70__crop_0012,img_839563e0a840ae895b70,img_839563e0a840ae895b70,PN148_AD_4R_DIV03,train,128,512,128,128,165,3428,3443,45,true
img_839563e0a840ae895b70__crop_0013,img_839563e0a840ae895b70,img_839563e0a840ae895b70,PN148_AD_4R_DIV03,train,128,640,128,128,1076,0,2412,281,true
img_839563e0a840ae895b70__crop_0014,img_839563e0a840ae895b70,img_839563e0a840ae895b70,PN148_AD_4R_DIV03,train,128,768,128,128,506,558,2661,140,true
img_839563e0a840ae895b70__crop_0015,img_839563e0a840ae895b70,img_839563e0a840ae895b70,PN148_AD_4R_DIV03,train,128,896,128,128,32,1700,0,9,true
img_839563e0a840ae895b70__crop_0016,img_839563e0a840ae895b70,img_839563e0a840ae895b70,PN148_AD_4R_DIV03,train,256,0,128,128,176,804,4410,50,true
img_839563e0a840ae895b70__crop_0017,img_839563e0a840ae895b70,img_839563e0a840ae895b70,PN148_AD_4R_DIV03,train,256,128,128,128,0,2128,11510,0,true
img_839563e0a840ae895b70__crop_0018,img_839563e0a840ae895b70,img_839563e0a840ae895b70,PN148_AD_4R_DIV03,train,256,256,128,128,0,300,4671,0,true
img_839563e0a840ae895b70__crop_0019,img_839563e0a840ae895b70,img_839563e0a840ae895b70,PN148_AD_4R_DIV03,train,256,384,128,128,0,17,1901,0,true
img_839563e0a840ae895b70__crop_0020,img_839563e0a840ae895b70,img_839563e0a840ae895b70,PN148_AD_4R_DIV03,train,256,512,128,128,27,0,2456,10,true
img_839563e0a840ae895b70__crop_0021,img_839563e0a840ae895b70,img_839563e0a840ae895b70,PN148_AD_4R_DIV03,train,256,640,128,128,0,0,3205,0,true
img_839563e0a840ae895b70__crop_0022,img_839563e0a840ae895b70,img_839563e0a840ae895b70,PN148_AD_4R_DIV03,train,256,768,128,128,0,1527,3210,0,true
img_839563e0a840ae895b70__crop_0023,img_839563e0a840ae895b70,img_839563e0a840ae895b70,PN148_AD_4R_DIV03,train,256,896,128,128,0,7314,1022,0,true
img_839563e0a840ae895b70__crop_0024,img_839563e0a840ae895b70,img_839563e0a840ae895b70,PN148_AD_4R_DIV03,train,384,0,128,128,249,1429,4329,71,true
img_839563e0a840ae895b70__crop_0025,img_839563e0a840ae895b70,img_839563e0a840ae895b70,PN148_AD_4R_DIV03,train,384,128,128,128,0,15822,0,0,true
img_839563e0a840ae895b70__crop_0026,img_839563e0a840ae895b70,img_839563e0a840ae895b70,PN148_AD_4R_DIV03,train,384,256,128,128,0,4418,3638,0,true
img_839563e0a840ae895b70__crop_0027,img_839563e0a840ae895b70,img_839563e0a840ae895b70,PN148_AD_4R_DIV03,train,384,384,128,128,0,0,3703,0,true
img_839563e0a840ae895b70__crop_0028,img_839563e0a840ae895b70,img_839563e0a840ae895b70,PN148_AD_4R_DIV03,train,384,512,128,128,0,0,3743,0,true
img_839563e0a840ae895b70__crop_0029,img_839563e0a840ae895b70,img_839563e0a840ae895b70,PN148_AD_4R_DIV03,train,384,640,128,128,638,0,2243,198,true
img_839563e0a840ae895b70__crop_0030,img_839563e0a840ae895b70,img_839563e0a840ae895b70,PN148_AD_4R_DIV03,train,384,768,128,128,842,219,1178,231,true
img_839563e0a840ae895b70__crop_0031,img_839563e0a840ae895b70,img_839563e0a840ae895b70,PN148_AD_4R_DIV03,train,384,896,128,128,0,12379,212,0,true
img_839563e0a840ae895b70__crop_0032,img_839563e0a840ae895b70,img_839563e0a840ae895b70,PN148_AD_4R_DIV03,train,512,0,128,128,42,1477,5855,15,true
img_839563e0a840ae895b70__crop_0033,img_839563e0a840ae895b70,img_839563e0a840ae895b70,PN148_AD_4R_DIV03,train,512,128,128,128,0,4923,4619,0,true
img_839563e0a840ae895b70__crop_0034,img_839563e0a840ae895b70,img_839563e0a840ae895b70,PN148_AD_4R_DIV03,train,512,256,128,128,0,139,4723,0,true
img_839563e0a840ae895b70__crop_0035,img_839563e0a840ae895b70,img_839563e0a840ae895b70,PN148_AD_4R_DIV03,train,512,384,128,128,0,0,288,0,true
img_839563e0a840ae895b70__crop_0036,img_839563e0a840ae895b70,img_839563e0a840ae895b70,PN148_AD_4R_DIV03,train,512,512,128,128,113,0,4030,30,true
img_839563e0a840ae895b70__crop_0037,img_839563e0a840ae895b70,img_839563e0a840ae895b70,PN148_AD_4R_DIV03,train,512,640,128,128,625,0,2152,185,true
img_839563e0a840ae895b70__crop_0038,img_839563e0a840ae895b70,img_839563e0a840ae895b70,PN148_AD_4R_DIV03,train,512,768,128,128,267,11,1803,81,true
img_839563e0a840ae895b70__crop_0039,img_839563e0a840ae895b70,img_839563e0a840ae895b70,PN148_AD_4R_DIV03,train,512,896,128,128,0,4710,2086,0,true
img_839563e0a840ae895b70__crop_0040,img_839563e0a840ae895b70,img_839563e0a840ae895b70,PN148_AD_4R_DIV03,train,640,0,128,128,373,527,2693,113,true
img_839563e0a840ae895b70__crop_0041,img_839563e0a840ae895b70,img_839563e0a840ae895b70,PN148_AD_4R_DIV03,train,640,128,128,128,0,3343,5184,0,true
img_839563e0a840ae895b70__crop_0042,img_839563e0a840ae895b70,img_839563e0a840ae895b70,PN148_AD_4R_DIV03,train,640,256,128,128,0,7377,3835,0,true
img_839563e0a840ae895b70__crop_0043,img_839563e0a840ae895b70,img_839563e0a840ae895b70,PN148_AD_4R_DIV03,train,640,384,128,128,0,3887,4899,0,true
img_839563e0a840ae895b70__crop_0044,img_839563e0a840ae895b70,img_839563e0a840ae895b70,PN148_AD_4R_DIV03,train,640,512,128,128,0,155,2915,0,true
img_839563e0a840ae895b70__crop_0045,img_839563e0a840ae895b70,img_839563e0a840ae895b70,PN148_AD_4R_DIV03,train,640,640,128,128,502,0,2972,153,true
img_839563e0a840ae895b70__crop_0046,img_839563e0a840ae895b70,img_839563e0a840ae895b70,PN148_AD_4R_DIV03,train,640,768,128,128,1148,1385,1117,341,true
img_839563e0a840ae895b70__crop_0047,img_839563e0a840ae895b70,img_839563e0a840ae895b70,PN148_AD_4R_DIV03,train,640,896,128,128,852,2327,533,274,true
img_839563e0a840ae895b70__crop_0048,img_839563e0a840ae895b70,img_839563e0a840ae895b70,PN148_AD_4R_DIV03,train,768,0,128,128,230,34,2170,63,true
img_839563e0a840ae895b70__crop_0049,img_839563e0a840ae895b70,img_839563e0a840ae895b70,PN148_AD_4R_DIV03,train,768,128,128,128,8,2229,3611,3,true
img_839563e0a840ae895b70__crop_0050,img_839563e0a840ae895b70,img_839563e0a840ae895b70,PN148_AD_4R_DIV03,train,768,256,128,128,233,2861,3425,78,true
img_839563e0a840ae895b70__crop_0051,img_839563e0a840ae895b70,img_839563e0a840ae895b70,PN148_AD_4R_DIV03,train,768,384,128,128,0,1814,4295,0,true
img_839563e0a840ae895b70__crop_0052,img_839563e0a840ae895b70,img_839563e0a840ae895b70,PN148_AD_4R_DIV03,train,768,512,128,128,0,1579,5538,0,true
img_839563e0a840ae895b70__crop_0053,img_839563e0a840ae895b70,img_839563e0a840ae895b70,PN148_AD_4R_DIV03,train,768,640,128,128,9,0,1341,0,true
img_839563e0a840ae895b70__crop_0054,img_839563e0a840ae895b70,img_839563e0a840ae895b70,PN148_AD_4R_DIV03,train,768,768,128,128,0,0,168,0,true
img_839563e0a840ae895b70__crop_0055,img_839563e0a840ae895b70,img_839563e0a840ae895b70,PN148_AD_4R_DIV03,train,768,896,128,128,0,0,0,0,true
img_839563e0a840ae895b70__crop_0056,img_839563e0a840ae895b70,img_839563e0a840ae895b70,PN148_AD_4R_DIV03,train,896,0,128,128,394,0,2252,123,true
img_839563e0a840ae895b70__crop_0057,img_839563e0a840ae895b70,img_839563e0a840ae895b70,PN148_AD_4R_DIV03,train,896,128,128,128,412,82,2424,115,true
img_839563e0a840ae895b70__crop_0058,img_839563e0a840ae895b70,img_839563e0a840ae895b70,PN148_AD_4R_DIV03,train,896,256,128,128,0,798,2016,0,true
img_839563e0a840ae895b70__crop_0059,img_839563e0a840ae895b70,img_839563e0a840ae895b70,PN148_AD_4R_DIV03,train,896,384,128,128,0,0,1477,0,true
img_839563e0a840ae895b70__crop_0060,img_839563e0a840ae895b70,img_839563e0a840ae895b70,PN148_AD_4R_DIV03,train,896,512,128,128,0,0,0,0,true
img_839563e0a840ae895b70__crop_0061,img_839563e0a840ae895b70,img_839563e0a840ae895b70,PN148_AD_4R_DIV03,train,896,640,128,128,0,0,0,0,true
img_839563e0a840ae895b70__crop_0062,img_839563e0a840ae895b70,img_839563e0a840ae895b70,PN148_AD_4R_DIV03,train,896,768,128,128,0,0,0,0,true
img_839563e0a840ae895b70__crop_0063,img_839563e0a840ae895b70,img_839563e0a840ae895b70,PN148_AD_4R_DIV03,train,896,896,128,128,0,0,0,0,true
img_6cca2db2f0fbf1c19322__crop_0000,img_6cca2db2f0fbf1c19322,img_6cca2db2f0fbf1c19322,PN148_AD_4R_DIV03,train,0,0,128,128,0,0,0,0,true
img_6cca2db2f0fbf1c19322__crop_0001,img_6cca2db2f0fbf1c19322,img_6cca2db2f0fbf1c19322,PN148_AD_4R_DIV03,train,0,128,128,128,0,0,35,0,true
img_6cca2db2f0fbf1c19322__crop_0002,img_6cca2db2f0fbf1c19322,img_6cca2db2f0fbf1c19322,PN148_AD_4R_DIV03,train,0,256,128,128,0,4518,2199,0,true
img_6cca2db2f0fbf1c19322__crop_0003,img_6cca2db2f0fbf1c19322,img_6cca2db2f0fbf1c19322,PN148_AD_4R_DIV03,train,0,384,128,128,0,10724,4508,0,true
img_6cca2db2f0fbf1c19322__crop_0004,img_6cca2db2f0fbf1c19322,img_6cca2db2f0fbf1c19322,PN148_AD_4R_DIV03,train,0,512,128,128,457,186,4577,88,true
img_6cca2db2f0fbf1c19322__crop_0005,img_6cca2db2f0fbf1c19322,img_6cca2db2f0fbf1c19322,PN148_AD_4R_DIV03,train,0,640,128,128,0,232,54,0,true
img_6cca2db2f0fbf1c19322__crop_0006,img_6cca2db2f0fbf1c19322,img_6cca2db2f0fbf1c19322,PN148_AD_4R_DIV03,train,0,768,128,128,0,1617,0,0,true
img_6cca2db2f0fbf1c19322__crop_0007,img_6cca2db2f0fbf1c19322,img_6cca2db2f0fbf1c19322,PN148_AD_4R_DIV03,train,0,896,128,128,0,0,0,0,true
img_6cca2db2f0fbf1c19322__crop_0008,img_6cca2db2f0fbf1c19322,img_6cca2db2f0fbf1c19322,PN148_AD_4R_DIV03,train,128,0,128,128,0,0,0,0,true
img_6cca2db2f0fbf1c19322__crop_0009,img_6cca2db2f0fbf1c19322,img_6cca2db2f0fbf1c19322,PN148_AD_4R_DIV03,train,128,128,128,128,0,247,2499,0,true
img_6cca2db2f0fbf1c19322__crop_0010,img_6cca2db2f0fbf1c19322,img_6cca2db2f0fbf1c19322,PN148_AD_4R_DIV03,train,128,256,128,128,0,11655,1932,0,true
img_6cca2db2f0fbf1c19322__crop_0011,img_6cca2db2f0fbf1c19322,img_6cca2db2f0fbf1c19322,PN148_AD_4R_DIV03,train,128,384,128,128,0,16384,0,0,true
img_6cca2db2f0fbf1c19322__crop_0012,img_6cca2db2f0fbf1c19322,img_6cca2db2f0fbf1c19322,PN148_AD_4R_DIV03,train,128,512,128,128,0,4212,6144,0,true
img_6cca2db2f0fbf1c19322__crop_0013,img_6cca2db2f0fbf1c19322,img_6cca2db2f0fbf1c19322,PN148_AD_4R_DIV03,train,128,640,128,128,0,2,895,0,true
img_6cca2db2f0fbf1c19322__crop_0014,img_6cca2db2f0fbf1c19322,img_6cca2db2f0fbf1c19322,PN148_AD_4R_DIV03,train,128,768,128,128,0,948,0,0,true
img_6cca2db2f0fbf1c19322__crop_0015,img_6cca2db2f0fbf1c19322,img_6cca2db2f0fbf1c19322,PN148_AD_4R_DIV03,train,128,896,128,128,0,0,0,0,true
img_6cca2db2f0fbf1c19322__crop_0016,img_6cca2db2f0fbf1c19322,img_6cca2db2f0fbf1c19322,PN148_AD_4R_DIV03,train,256,0,128,128,0,0,0,0,true
img_6cca2db2f0fbf1c19322__crop_0017,img_6cca2db2f0fbf1c19322,img_6cca2db2f0fbf1c19322,PN148_AD_4R_DIV03,train,256,128,128,128,0,2451,3143,0,true
img_6cca2db2f0fbf1c19322__crop_0018,img_6cca2db2f0fbf1c19322,img_6cca2db2f0fbf1c19322,PN148_AD_4R_DIV03,train,256,256,128,128,0,5810,4561,0,true
img_6cca2db2f0fbf1c19322__crop_0019,img_6cca2db2f0fbf1c19322,img_6cca2db2f0fbf1c19322,PN148_AD_4R_DIV03,train,256,384,128,128,0,12413,2105,0,true
img_6cca2db2f0fbf1c19322__crop_0020,img_6cca2db2f0fbf1c19322,img_6cca2db2f0fbf1c19322,PN148_AD_4R_DIV03,train,256,512,128,128,877,2408,4543,230,true
img_6cca2db2f0fbf1c19322__crop_0021,img_6cca2db2f0fbf1c19322,img_6cca2db2f0fbf1c19322,PN148_AD_4R_DIV03,train,256,640,128,128,886,0,2709,279,true
img_6cca2db2f0fbf1c19322__crop_0022,img_6cca2db2f0fbf1c19322,img_6cca2db2f0fbf1c19322,PN148_AD_4R_DIV03,train,256,768,128,128,435,0,822,137,true
img_6cca2db2f0fbf1c19322__crop_0023,img_6cca2db2f0fbf1c19322,img_6cca2db2f0fbf1c19322,PN148_AD_4R_DIV03,train,256,896,128,128,0,0,0,0,true
img_6cca2db2f0fbf1c19322__crop_0024,img_6cca2db2f0fbf1c19322,img_6cca2db2f0fbf1c19322,PN148_AD_4R_DIV03,train,384,0,128,128,0,0,0,0,true
img_6cca2db2f0fbf1c19322__crop_0025,img_6cca2db2f0fbf1c19322,img_6cca2db2f0fbf1c19322,PN148_AD_4R_DIV03,train,384,128,128,128,0,0,3332,0,true
img_6cca2db2f0fbf1c19322__crop_0026,img_6cca2db2f0fbf1c19322,img_6cca2db2f0fbf1c19322,PN148_AD_4R_DIV03,train,384,256,128,128,0,0,4168,0,true
img_6cca2db2f0fbf1c19322__crop_0027,img_6cca2db2f0fbf1c19322,img_6cca2db2f0fbf1c19322,PN148_AD_4R_DIV03,train,384,384,128,128,47,0,2946,13,true
img_6cca2db2f0fbf1c19322__crop_0028,img_6cca2db2f0fbf1c19322,img_6cca2db2f0fbf1c19322,PN148_AD_4R_DIV03,train,384,512,128,128,1304,0,2981,286,true
img_6cca2db2f0fbf1c19322__crop_0029,img_6cca2db2f0fbf1c19322,img_6cca2db2f0fbf1c19322,PN148_AD_4R_DIV03,train,384,640,128,128,443,1546,3419,119,true
img_6cca2db2f0fbf1c19322__crop_0030,img_6cca2db2f0fbf1c19322,img_6cca2db2f0fbf1c19322,PN148_AD_4R_DIV03,train,384,768,128,128,242,26,3260,74,true
img_6cca2db2f0fbf1c19322__crop_0031,img_6cca2db2f0fbf1c19322,img_6cca2db2f0fbf1c19322,PN148_AD_4R_DIV03,train,384,896,128,128,0,0,0,0,true
img_6cca2db2f0fbf1c19322__crop_0032,img_6cca2db2f0fbf1c19322,img_6cca2db2f0fbf1c19322,PN148_AD_4R_DIV03,train,512,0,128,128,0,0,0,0,true
img_6cca2db2f0fbf1c19322__crop_0033,img_6cca2db2f0fbf1c19322,img_6cca2db2f0fbf1c19322,PN148_AD_4R_DIV03,train,512,128,128,128,0,1326,2465,0,true
img_6cca2db2f0fbf1c19322__crop_0034,img_6cca2db2f0fbf1c19322,img_6cca2db2f0fbf1c19322,PN148_AD_4R_DIV03,train,512,256,128,128,0,0,4184,0,true
img_6cca2db2f0fbf1c19322__crop_0035,img_6cca2db2f0fbf1c19322,img_6cca2db2f0fbf1c19322,PN148_AD_4R_DIV03,train,512,384,128,128,186,0,4175,49,true
img_6cca2db2f0fbf1c19322__crop_0036,img_6cca2db2f0fbf1c19322,img_6cca2db2f0fbf1c19322,PN148_AD_4R_DIV03,train,512,512,128,128,1219,621,2261,267,true
img_6cca2db2f0fbf1c19322__crop_0037,img_6cca2db2f0fbf1c19322,img_6cca2db2f0fbf1c19322,PN148_AD_4R_DIV03,train,512,640,128,128,701,1266,2120,165,true
img_6cca2db2f0fbf1c19322__crop_0038,img_6cca2db2f0fbf1c19322,img_6cca2db2f0fbf1c19322,PN148_AD_4R_DIV03,train,512,768,128,128,1043,654,904,264,true
img_6cca2db2f0fbf1c19322__crop_0039,img_6cca2db2f0fbf1c19322,img_6cca2db2f0fbf1c19322,PN148_AD_4R_DIV03,train,512,896,128,128,0,0,0,0,true
img_6cca2db2f0fbf1c19322__crop_0040,img_6cca2db2f0fbf1c19322,img_6cca2db2f0fbf1c19322,PN148_AD_4R_DIV03,train,640,0,128,128,0,0,0,0,true
img_6cca2db2f0fbf1c19322__crop_0041,img_6cca2db2f0fbf1c19322,img_6cca2db2f0fbf1c19322,PN148_AD_4R_DIV03,train,640,128,128,128,0,1094,861,0,true
img_6cca2db2f0fbf1c19322__crop_0042,img_6cca2db2f0fbf1c19322,img_6cca2db2f0fbf1c19322,PN148_AD_4R_DIV03,train,640,256,128,128,0,8367,4231,0,true
img_6cca2db2f0fbf1c19322__crop_0043,img_6cca2db2f0fbf1c19322,img_6cca2db2f0fbf1c19322,PN148_AD_4R_DIV03,train,640,384,128,128,226,0,4444,63,true
